AscensionNum	TaxoName	pValue	fdrCorrectedpVal	CohenEffectSize	foldChanges	Log2_FC	Mean0_tolerant	mean1_sensitive	sensitiveSample_1	sensitiveSample_2	sensitiveSample_3	sensitiveSample_4	sensitiveSample_5	sensitiveSample_6	sensitiveSample_7	sensitiveSample_8	sensitiveSample_9	sensitiveSample_10	sensitiveSample_11	sensitiveSample_12	sensitiveSample_13	sensitiveSample_14	sensitiveSample_15	sensitiveSample_16	sensitiveSample_17	sensitiveSample_18	sensitiveSample_19	sensitiveSample_20	sensitiveSample_21	sensitiveSample_22	sensitiveSample_23	sensitiveSample_24	sensitiveSample_25	sensitiveSample_26	sensitiveSample_27	sensitiveSample_28	sensitiveSample_29	sensitiveSample_30	sensitiveSample_31	sensitiveSample_32	sensitiveSample_33	sensitiveSample_34	sensitiveSample_35	sensitiveSample_36	sensitiveSample_37	sensitiveSample_38	tolerantSample_1	tolerantSample_2	tolerantSample_3	tolerantSample_4	tolerantSample_5	tolerantSample_6	tolerantSample_7	tolerantSample_8	tolerantSample_9	tolerantSample_10	tolerantSample_11	tolerantSample_12	tolerantSample_13	tolerantSample_14	tolerantSample_15	tolerantSample_16	tolerantSample_17	tolerantSample_18	tolerantSample_19	tolerantSample_20	tolerantSample_21	tolerantSample_22	tolerantSample_23	tolerantSample_24	tolerantSample_25	tolerantSample_26	tolerantSample_27	tolerantSample_28	tolerantSample_29	tolerantSample_30	tolerantSample_31	tolerantSample_32	tolerantSample_33	tolerantSample_34	tolerantSample_35	tolerantSample_36	tolerantSample_37	tolerantSample_38	tolerantSample_39	tolerantSample_40	tolerantSample_41	tolerantSample_42	tolerantSample_43	tolerantSample_44	tolerantSample_45	tolerantSample_46	tolerantSample_47	tolerantSample_48	tolerantSample_49	tolerantSample_50	tolerantSample_51	tolerantSample_52	tolerantSample_53	tolerantSample_54	tolerantSample_55	tolerantSample_56	tolerantSample_57	tolerantSample_58	tolerantSample_59	tolerantSample_60
ASN202	Eubacterium_infirmum	0.984743847	0.984743847	0.08217206	75.45581623	6.237560205	0.013542333	0.000179474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0054	0	0	0	0	0	0	0	0	0	0	0	0	0.80504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0021	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASN203	Eubacterium_sulci	0.221123345	0.501875457	0.105789019	23.32575795	4.543852056	0.075385167	0.003231842	0.01951	0	0	0	0.01503	0	0	0	0	0	0	0	0	0	0.0428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04547	0	0	0	0	0	0	0	0	0	0	0.00601	0.00319	0	0	0	0.07078	0	0	0	0	0	0	0	0	0.01756	0	0.05025	0.03671	3.24522	0	0	0	0	0	0	0	0	0	0	0.0052	0	0	0	0	0	0	0	0.01696	0.08951	0	0.97342	0	0	0	0	0	0	0.0083	0	0	0	0	0
ASN204	Mogibacterium_diversum	0.799091768	0.88690405	0.072377735	3.445071365	1.784533869	0.018060333	0.005242368	0.00158	0	0	0	0.00552	0	0	0	0	0.00938	0	0	0	0	0.02206	0	0	0	0.0875	0	0	0.00196	0.00416	0	0	0	0	0	0	0	0	0	0	0	0.06088	0.00617	0	0	0	0	0	0	0	0.00077	0	0.00303	0	0	0	0	0.05591	0	0	0	0.0011	0	0	0	0	0.04756	0	0.00822	0	0.86885	0	0	0	0	0	0	0	0.00225	0	0	0	0	0	0	0	0	0	0	0.00768	0.01153	0	0.06866	0	0	0	0	0	0	0	0	0.00748	0.00058	0	0
ASN205	Clostridiales_bacterium_1_7_47FAA	0.257950157	0.512452283	0.100362834	inf	#VALUE!	0.000152667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASN206	Intestinimonas_butyriciproducens	0.600479266	0.780043805	0.045444081	1.390569106	0.475675443	0.012828	0.009225	0	0.22037	0	0	0	0.02067	0	0	0	0	0.00544	0	0	0	0	0.07282	0.03125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12381	0	0	0	0	0	0	0	0.03046	0	0.03305	0	0	0	0	0	0	0	0	0	0.26291	0	0	0	0	0	0	0.04939	0	0	0	0	0	0	0	0	0.07965	0.07328	0	0	0	0	0	0.01985	0	0	0.00286	0	0.09442	0	0	0	0	0	0	0	0	0	0	0
ASN207	Lawsonibacter_asaccharolyticus	0.154509939	0.477731007	0.006645373	0.958581752	-0.061026618	0.005957333	0.006214737	0	0	0	0	0	0.00101	0.00444	0	0	0.01204	0	0.1171	0	0	0	0.0408	0.00349	0	0	0.00796	0	0	0	0	0	0.01801	0.00686	0	0	0	0	0.01011	0.01434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05215	0	0.08691	0	0	0	0.00153	0	0	0	0	0	0	0	0	0	0	0.01227	0	0	0	0	0	0	0	0	0.00852	0	0	0	0.02007	0	0	0.0467	0.09812	0	0	0	0	0.03117	0	0	0	0	0	0	0	0	0	0	0
ASN208	Monoglobus_pectinilyticus	0.045155481	0.360531564	0.205761692	5.329776899	2.414075144	0.695416667	0.130477632	0	0.25509	0.24424	0	0.36566	0	0	0	0	0.2427	0.61516	0	0	0	0	0.30876	0.05532	0.03329	0.09165	0	0	0.97963	0.18026	0	0	0	0	0	0	0	0	0.33095	0.53196	0.66909	0.05439	0	0	0	0.51941	0.30241	0.73267	0	0	0	0.06911	0	0	0.105	1.55257	0	0.42565	0.17224	0.60625	0	3.48331	0.43775	0	0.38629	0.14647	0.44107	0.07527	0.01915	0	0	0	0	0	0	0	0	0.12182	1.62839	0	0	0	0	0.01639	0.19409	4.17241	1.94461	0	0	0.56222	1.00942	0.02348	3.83561	0.50134	0.12437	0	0	0.23789	0.6548	11.33212	3.2898	0	0	2.41559	0.18603
ASN209	Anaerofustis_stercorihominis	0.139749868	0.477731007	0.128504317	3.484536246	1.800966662	0.001931167	0.000554211	0	0.01457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00649	0	0	0	0.00047	0	0	0	0	0	0	0	0	0	0	0.00095	0	0	0	0	0.01976	0	0	0	0	0.03295	0.00797	0.0316	0.01004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00413	0	0	0	0.008	0	0	0	0	0	0
ASN210	Eubacterium_callanderi	0.010703922	0.144093832	0.226384861	0	#NUM!	0	0.005250526	0.06383	0	0	0	0	0	0	0	0	0.09056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03142	0	0	0.01371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASN211	Eubacterium_dolichum_CAG_375	0.257950157	0.512452283	0.083454842	inf	#VALUE!	0.000990667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05876	0.00068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASN212	Eubacterium_eligens	0.818331464	0.89700651	0.154273744	0.530264547	-0.915215802	0.173863	0.327879737	0	0	0.01852	0.03432	0.11481	0.20233	0	0.07738	0	0.04254	0.41321	0	0	0	0	0	0	0	0	0.20653	2.89737	0.01413	0.04819	1.57208	1.30276	0	0	0.12545	0.06908	2.29817	0.68125	0.91233	0.45537	0.37353	0.11369	0.48639	0	0	0.15593	0.00092	0.28067	0.48084	0.04316	0	0.19018	0.00867	0.00894	0.00456	0.10897	0.37955	0.07222	0.12054	2.01753	0	0	0.20967	0	0.04273	0.01102	0.13331	0	0	0.12656	0	0	0.21746	0.3261	1.14179	0.01342	0.59809	0.13209	0.09972	0.1112	0.02374	0.01226	1.54121	0	0.01584	0.01258	0.02434	0.02773	0.3362	0.05398	0.05751	0.51849	0	0.25166	0.29104	0	0	0	0	0.03377	0.05936	0.02667	0.05956	0	0.05
ASN213	Eubacterium_hallii	0.479328235	0.667753817	0.066529389	0.860093924	-0.217433881	1.914690167	2.226140789	2.65333	0.51173	1.04605	0.04248	5.88737	0.9095	0.10341	4.78758	4.43757	3.77637	0.33413	0	0.34916	4.61729	3.76214	0.18913	0.06723	1.29551	9.38073	0.44701	0.10322	12.21278	10.087	0.15748	0.41219	1.49957	1.17389	2.15265	3.44995	0.66526	1.1162	2.06904	1.02471	0.00724	0.22151	3.64294	0	0	1.03816	2.63492	2.01081	0	1.44564	2.10674	2.13738	2.22126	5.3827	1.99576	0.37691	2.00905	2.02529	1.52875	0.7875	0.62613	2.22622	7.71793	7.08517	3.15851	0.49136	2.91679	2.73375	2.28405	5.05517	0	0	0	0.63276	0.2851	0.64031	0.12368	1.27359	3.28087	4.60703	3.11292	5.60253	0.59424	0.73171	0.76583	2.70573	0.5885	1.40988	0.92706	0.99825	1.05786	0.41353	0.20873	4.10046	4.10514	0.14716	1.50333	0.5528	1.89355	0.28108	0.20993	0.12345	6.14254	1.96568	1.90023
ASN214	Eubacterium_limosum	0.609740581	0.787013402	0.140370257	0.173050214	-2.530737372	5.68E-05	0.000328421	0	0	0	0	0	0	0	0	0	0.00429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00819	0	0	0	0	0	0	0	0.00069	0	0	0	0	0	0	0	0	0	0.00272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASN215	Eubacterium_ramulus	0.457208801	0.647445075	0.021173475	0.922855497	-0.11582333	0.098800667	0.107059737	0	0.5847	0.11731	0	0.20406	0.0292	0.00643	0.19193	0.01471	0.03283	0.06722	0	0	0	0	0.07907	0.03269	0.11268	0.15743	0	0	0.39211	0.72253	0.03268	0	0.02471	0.0574	0.16661	0.26311	0.16623	0.09035	0.00823	0	0.03506	0.07597	0.40302	0	0	0	0.20817	0.18542	0	0.03374	0	0.21356	0	0.05938	0.25315	0.16026	0	0.04628	0	0.02938	0.18815	0.00587	0.21949	0	0.49362	0	0	0.22667	0.11092	0.07579	0	0	0	0.05412	0.01552	0	0	0.01531	0.14933	0	0	0.04333	0.02021	0.28211	0.01434	0.15181	0	0	0.00462	0.00281	0.00485	0.01228	0	0.02452	0.15708	0.00151	0.19645	0.00963	0.00285	0.04201	1.43091	0	0	0.58198	0.20061
ASN216	Eubacterium_sp_CAG_180	0.014326472	0.165368421	0.181535736	3.003162806	1.586482688	5.100597	1.698408421	0	0	0	0	0	0	0	23.05767	0	0	0.0597	0	0	0	0	0	0	0	0	0.02065	0	0	0	0	0	0.01218	0	21.47055	19.91877	0	0	0	0	0	0	0	0	0	6.65789	0	2.24438	0.08204	10.87636	0	11.19655	0	0	0	0	0	0.39192	6.30028	0	0	0	0.10304	0	0	26.00418	19.57634	0	0	21.48242	0.24135	36.66093	9.90951	16.2454	15.24693	0	0	15.52582	11.67916	0	0	0	0	0	0	0	0	0	0	55.71743	2.54243	0.16296	0	0	0	0	0	0	0	35.28057	1.90793	0	0	0	0
ASN217	Eubacterium_sp_CAG_251	0.013819518	0.164208389	0.22317814	1762.234208	10.78318996	1.060123	0.000601579	0	0	0.00214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01905	0.00167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.41372	0	0	0	0	0	0	0	0	0	4.15181	0	0.01503	3.419	3.93829	0	0	0	0	0	0	0	2.72697	1.73671	0	0	0	0	0	0	0	0	0	0	0.00629	0.01825	0	0	0	0	11.22435	14.67992	2.2476	12.74499	0	0	0.00945	0.0121	0	0	0	4.2629	0	0	0	0	0	0
ASN218	Eubacterium_sp_CAG_274	0.693962212	0.845155828	0.185730652	0.120822036	-3.04904449	0.020052833	0.16597	0	0	0.37304	0	0	0	0	0	0	2.60177	0	0	0	0	0	0	0	2.86231	0.27196	0.02506	0.03774	0	0	0	0	0	0	0	0	0	0	0.08561	0.04937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01167	0.00535	0	0	0	0	0	0.00535	0	0	0.16574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00191	0.01038	0.00728	0.01722	0	0	0	0	0	0	0	0	0	0	0.16057	0.0551	0	0	0	0	0.3157	0.4469
ASN219	Eubacterium_sp_CAG_38	0.447096921	0.638552081	0.051657508	0.698077335	-0.518541224	0.021724167	0.03112	0	0	0.12242	0	0	0	0	0.01522	0	0	0.59146	0	0.15152	0	0	0	0	0	0	0	0	0	0.00294	0	0	0	0	0	0.17576	0	0	0.10147	0.02177	0	0	0	0	0	0.0287	0	0.04177	0	0	0.00177	0	0	0	0.05069	0.06699	0	0	0	0.21451	0	0	0	0	0	0.00916	0.00315	0	0	0	0	0	0	0.01545	0.60639	0	0.06803	0	0	0	0	0	0.04647	0	0.02231	0.04999	0.01765	0	0	0	0	0	0	0	0.01572	0	0	0	0	0.04004	0.00466	0	0	0	0
ASN220	Eubacterium_sp_OM08_24	0.970401204	0.98256162	0.034641588	1.277064834	0.35283177	0.066648333	0.052188684	0	0	0	0	0	0	0	0	0	0.05048	0	0	0	0	0	0.41328	0.4584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27893	0.78208	0	0	0	0	0	0	0	0.10249	0	0	0	0.45614	0	0	0	0	0.15541	0	0	0	0	0	0	0	0	0	0	0	0	0.53449	0	0	0	0	0	0	0	0.89755	0.25239	0	0	0	0	0	0	0	0	1.44786	0.15257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASN221	Eubacterium_ventriosum	0.595999597	0.779235719	0.083806874	0.734984365	-0.444214535	0.304869	0.414796579	0.33999	0	1.38275	0.30242	0.01157	2.90887	0.29411	1.1315	0	0	0.14725	0	0	0.04458	0.17022	0	0	0.12444	0.04943	0.07227	0.37468	0.54046	0.14588	2.2429	1.26693	1.05028	2.35606	0.0403	0.5001	0	0	0	0	0	0	0.26528	0	0	0	0.1845	0	0	0.72281	0	0.92961	0.07999	0	1.79378	0	0.17973	0.00108	0.12457	0.6092	0.02916	0.09662	0	0.09227	1.62665	0	0	3.39046	0.67818	0	0	0	0	0.33646	0.38566	0	0	0.30312	1.39854	0.39133	0.02225	0	0	0.1499	0.33481	0	0	0.02162	0.49663	0.09908	0	0.18556	0	0.38107	0.05812	0	0	0.19094	0.18602	0	0	0	0.06289	0.70752	2.04201
ASN222	Mageeibacillus_indolicus	0.257950157	0.512452283	0.112858011	inf	#VALUE!	0.000227167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00491	0	0	0	0	0	0	0	0.00872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASN223	Anaerostipes_caccae	0.639851231	0.80030928	0.058311356	3.288336192	1.717357804	0.0005045	0.000153421	0	0	0	0	0	0	0	0	0	0	0	0.00132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASN224	Anaerostipes_hadrus	0.381591081	0.628316216	0.057188257	1.156924196	0.210294339	3.698721667	3.197030263	0.70671	7.32157	0.64576	0.27788	4.92422	0.79669	0.13656	1.42184	12.75239	11.7155	1.07201	0	0.54829	0.42777	1.05094	1.64823	0.68199	0.8858	3.3309	2.18688	0.22191	12.48613	14.28912	1.15961	0.42	2.87166	6.4422	0.99751	0.49338	5.93104	3.60914	8.08531	2.61549	3.31277	1.24617	3.54332	0	1.23046	1.07455	1.87538	5.83475	1.58387	0.51581	2.10811	23.6566	2.50628	1.64622	0.87875	4.31006	2.23099	1.85219	2.25108	1.13767	0.65358	6.12304	7.02477	18.17735	2.32949	1.52953	1.53836	1.65967	1.22906	10.04079	0	0.53181	2.68743	0.61401	0.10545	2.50607	0.27471	8.82898	17.21592	10.11809	4.71293	2.75062	0.15433	0.30843	0.4886	9.06089	3.48517	1.64611	1.5183	0.43801	3.72222	8.0905	2.33813	9.85941	3.11514	0.90102	2.88993	4.19799	4.23692	0.49657	0.0571	0.65023	8.03153	0.98478	1.13802
ASN225	Anaerotignum_lactatifermentans	0.324135642	0.589298441	0.163794577	0.109435779	-3.191843598	0.007585167	0.069311579	0	0.17335	0.42079	0	0	0	0	0	0	0	0	0.10633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04201	0.09554	0	0	0	0	0	0	0	1.79582	0	0	0.1228	0	0	0	0.26476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02663	0	0	0	0	0	0	0	0.00538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03305	0.00249	0	0
ASN226	Blautia_coccoides	0.058348583	0.360531564	0.039443614	1.957605445	0.969090019	0.0049955	0.002551842	0	0.00402	0	0	0	0	0	0	0	0	0	0	0.00421	0	0.02348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASN227	Blautia_hansenii	0.163728864	0.477731007	0.115409055	inf	#VALUE!	0.0042775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07014	0.01686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASN228	Blautia_hydrogenotrophica	0.856203951	0.915096287	0.138779527	0.411003757	-1.282776512	0.004903167	0.011929737	0	0.08556	0	0	0	0	0	0.00033	0	0.10893	0	0	0	0	0	0.155	0.02979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06428	0.00944	0	0	0	0	0	0	0.03264	0	0	0	0	0	0	0	0.01936	0.01986	0	0.00663	0	0	0	0.00413	0	0.00128	0	0	0	0.02184	0.12541	0	0	0.01809	0	0	0	0	0	0	0	0	0	0	0	0	0.00575	0.0323	0.00645	0	0	0	0	0	0	0	0	0	0	0.00045	0	0	0	0	0	0	0
ASN229	Blautia_obeum	0.648301564	0.804802669	0.022421787	0.940353635	-0.088724688	0.982438667	1.044754474	1.72906	0	0.17722	0.0163	1.5694	0.0571	0.09746	0.81965	4.78503	5.17442	0.70737	0	0	0.32037	4.69156	0	0	0.17169	2.20663	0.19106	0.44676	2.41778	3.03093	0.08005	0.08765	0.71139	1.26929	0.67425	0.59701	1.58127	2.97356	1.19758	0.80031	0.15258	0.09776	0.86818	0	0	0.5438	2.43615	0.85798	0	0.72238	0.23258	2.43018	0.62463	0.83772	0.3421	0.44296	0.33303	1.41088	0.70742	0.63404	0.208	1.34741	2.19617	0.33263	1.82001	0.18446	2.13408	2.56506	2.73942	0.44621	0	0	0	0.31838	0.28866	0.0548	0.01132	1.40781	8.48476	0.57897	0.71473	0.74073	0.30709	0.12188	0.13036	0.86552	0.96105	0.15329	0.16079	0.08541	0.16961	0.09441	0.03411	1.94987	4.21202	0	0.35556	0.00738	3.09792	0.29477	0.74774	0.08289	2.11515	3.09226	0.77778
ASN230	Blautia_producta	0.074069604	0.360531564	0.176435985	0	#NUM!	0	0.001093684	0	0.01423	0	0	0	0	0	0	0	0	0	0	0	0	0.02733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASN231	Blautia_sp_CAG_257	0.125964069	0.477731007	0.030532459	0.704298935	-0.505740193	0.011175	0.015866842	0.018	0.42179	0	0	0	0	0	0	0	0	0	0	0	0	0.00621	0.04805	0.07843	0	0	0	0	0	0	0	0	0	0.02661	0	0	0	0	0	0	0	0	0	0.00385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.63347	0.01166	0	0	0.01605	0	0	0	0	0.00308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00624	0	0	0	0	0
ASN232	Blautia_wexlerae	0.584482958	0.766659464	0.056616248	0.871086306	-0.199112429	0.8724005	1.001508684	0.72939	8.54265	0.47856	0.02836	0.47673	0.54324	0.03559	0.48306	1.35253	0.57584	0.89383	0.46064	0.38107	2.60431	0.99422	2.93454	1.22153	0.42661	2.43565	0.29835	0.06752	1.18974	0.56053	0.1076	0.0318	0.42744	0.41279	0.91614	0.43422	1.20253	0.959	0.33526	0.30736	1.17578	1.13575	1.64309	0.21818	1.0359	0.65327	1.49426	0.50874	0.78176	0.07645	0.23645	3.55779	0.79382	0.55637	0.74086	0.12714	0.21741	0.84995	0.6526	0.76353	0.09771	0.46511	2.20645	1.50781	1.52118	0.28115	0.91905	2.22641	1.03197	1.11414	0.14526	0.79816	0.42331	0.16236	0.05733	0.18477	0.02635	3.09928	2.92106	1.10939	0.6457	1.02629	0.19518	0.89297	0.41563	0.47455	0.28821	0.17501	0.09103	0.21208	0.9789	0.42787	4.1095	2.12032	1.35523	0.12196	0.33518	0.33312	0.38815	0.11484	0.08986	0.30399	2.59784	1.67908	0.66289
ASN233	Ruminococcus_gnavus	0.553744793	0.742205923	0.167103239	0.196375388	-2.348313969	0.098698167	0.502599474	0.23099	0.45531	0.09429	0	0.0953	0	0.07427	0.10134	0	0	0.00392	0.03926	1.36804	11.57917	0.10211	0.07588	0.09002	0.03892	0.21044	0	0	0.29727	0.08381	0.00662	0	0.31342	0.98542	0	0.00511	0	0	0.0658	0	0	0	0	0.01365	2.76842	0.01753	0	0	0.05079	0.16995	1.19855	0.24095	0.07666	0.17537	0.06543	0.08916	0.09761	0	0.01064	0.00411	0	0.08488	0.38178	0.65378	0.10225	0.00198	0.0603	0	0.10927	0	0	0.10426	0.04125	0	0	0.0239	0.22601	0.11422	0.24764	0.07935	0.02231	0	0	0.62592	0	0.34452	0.01334	0.04504	0.04406	0	0	0.02959	0	0	0	0	0	0	0	0	0.05477	0	0.00883	0.07343	0.23246
ASN234	Ruminococcus_torques	0.352117011	0.623926633	0.121189398	1.475900613	0.561595573	2.188190833	1.482613947	1.02691	0	1.20709	0.61084	2.48387	0.86862	0.00919	3.591	9.19867	3.55934	0.61054	0	0.58684	2.90353	0.59199	0	0	0.44114	3.80643	0.14561	0.08781	3.61424	3.71981	1.21134	0.24091	0	0	1.03177	2.11168	1.10316	5.16131	1.9208	1.45128	0.1817	0.25636	1.35344	0	1.25211	1.12451	0.50513	12.76749	1.89121	2.93013	0	5.12562	4.9611	1.77887	0.19728	0.42918	0.30071	7.3138	0.21839	0.48156	0.34593	2.21524	1.48009	0.90147	4.29763	0.43215	2.35397	1.49362	1.13743	7.48402	18.85812	0.04045	1.85298	1.04317	0.99866	0	0	5.09546	11.47544	3.84807	2.62283	4.24964	1.98651	0.14634	0.11189	0.62533	1.04353	0.15823	0.2234	0.67288	2.12204	0.39339	0	0.63533	1.57758	0.13792	0.73788	0.17352	1.16801	0.1606	0.60829	0	1.14009	2.56367	2.65367
ASN235	Butyrivibrio_sp_CAG_318	0.027884727	0.25502834	0.182145538	0	#NUM!	0	0.032992368	0	0	0	0	0	0	0	0	0	0	0.17922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21923	0.85526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASN236	Coprococcus_catus	0.620821132	0.787997174	0.07907506	0.762239514	-0.391683696	0.098522667	0.129254211	0.13124	0.02728	0.01076	0.02236	0.17743	0	0	0	0.02481	1.29114	0	0	0.1153	0.15084	0.51987	0	0	0.01347	0.03156	0.08456	0.14596	0.34429	0.19494	0.0357	0.00359	0.0069	0.00657	0	0	0	0.04734	0.66244	0.33203	0	0	0.30282	0	0.22846	0	0.32649	0.14692	0	0.18653	0	0.1352	0.24248	0	0	0.17152	0.33194	0.661	0.14563	0	0	0.20854	0	0	0.06714	0	0	0.0747	0.07456	0.0401	0	0	0	0.06303	0.02689	0	0	0.09174	0.14645	0.65604	0.29654	0	0	0	0	0.09466	0.06602	0.19426	0.1952	0.50362	0.32728	0.14167	0	0.04157	0	0	0.01077	0.02132	0.1594	0	0	0	0	0.04035	0.0218
ASN237	Coprococcus_comes	0.898320377	0.942653071	0.034649878	0.927512334	-0.108561629	0.779802333	0.840746053	0.14283	0	2.52798	0.06604	0.73649	0.45288	0.09746	1.39298	4.04092	1.64328	0.02573	0	0.77679	0.3022	0.07337	0	0	1.46728	2.9469	0.26811	0.07429	2.33817	1.33207	0.59244	0.52321	0.82036	1.80795	0.47756	0.63674	0.8383	2.15282	1.12842	0.4615	0	0	1.38928	0	0.414	0.10456	0.19515	1.09242	0	0.50521	0.53457	1.48941	1.6307	0.5401	2.36094	0.13569	0.29992	2.12557	0.06361	0.556	0.68397	0	0.6034	0.77382	1.86171	0.17277	1.15573	1.20021	0.30276	0.06779	0	0	0	0.2654	0.59146	0.19883	0.16391	1.15092	2.02569	1.65694	0.33963	0.7624	0.92984	0.64458	1.53452	0.26863	0.0231	0.45201	0.39208	1.50352	2.05474	0.29419	0.52602	0.54066	1.78038	0.05652	1.47437	0	0	0.44161	1.91126	0.04023	1.60176	4.41361	0.29332
